mouse_life_stage,Middle aged adult
parameter_id,ESLIM_011_001_010
pvalue,0.2013061
gene_accession_id,MGI:2446274
mouse_strain,C57BL
analysis_id,n3os99m3839213x
gene_symbol,Frmpd1
parameter_name,PP4 + pulse startle magnitude
