parameter_id,MGP_IMM_015_001
analysis_id,ew45324f8q5b970
parameter_name,Resting CD8+ T cells - % of CD8+
pvalue,0.9430914
gene_symbol,Extl1
gene_accession_id,MGI:1888742
mouse_life_stage,Early adult
mouse_strain,C57BL
