parameter_id,HMGULA_CBC_009_001
mouse_strain,C57BL
gene_accession_id,MGI:99501
parameter_name,Calcium
mouse_life_stage,Early adult
analysis_id,hsk7bqi8b2f811x
pvalue,0.9629605
gene_symbol,Fgb
