gene_accession_id,MGI:104848
gene_symbol,Inpp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,HRWLLA_FEA_015_001
pvalue,0.6581726
parameter_name,Cue Baseline % Freezing Time
analysis_id,r3x5806y33upi95
