parameter_id,M-G-P_005_001_006
mouse_strain,C57BL
gene_accession_id,MGI:2446274
gene_symbol,FRMPD1
parameter_name,Body Length
mouse_life_stage,Late adult
analysis_id,igc2287g6lls362
pvalue,0.9425573
