parameter_id,IMPC_IMM_065_001
gene_accession_id,MGI:1913483
analysis_id,pf8l8g3da5t7j59
mouse_strain,C57BL
gene_symbol,Dmap1
mouse_life_stage,E12.5
parameter_name,B2B Cells
pvalue,0.7459753
