gene_accession_id,MGI:88328
gene_symbol,Tnfsf8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_010_001
pvalue,0.6629736
parameter_name,Resting Treg cells - % of Treg
analysis_id,x958r1dc18dw47s
