parameter_id,IMPC_CBC_004_001
gene_symbol,Clvs1
gene_accession_id,MGI:1921688
mouse_life_stage,Early adult
analysis_id,3dw5t41997w7423
parameter_name,Urea (Blood Urea Nitrogen - BUN)
pvalue,0.87071
mouse_strain,C57BL
