pvalue,0.415633
parameter_id,IMPC_IMM_032_001
gene_symbol,Morn5
mouse_life_stage,Early adult
parameter_name,CD8 CD44+CD62L- T cells
gene_accession_id,MGI:1922745
mouse_strain,C57BL
analysis_id,065o5xmwi0a4r01
