mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,u42w4orx65g2z00
gene_accession_id,MGI:1914071
parameter_id,ICS_FEA_019_001
parameter_name,% Freezing duration pre-cue-2
pvalue,0.4960538
gene_symbol,Bcs1l
