gene_accession_id,MGI:88479
gene_symbol,Cpa3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_071_001
pvalue,0.7952592
parameter_name,MZB (CD21/35 high)
analysis_id,d23a866w6898198
