mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,f6ryr73yhv5ucpx
parameter_name,LDL-cholesterol
parameter_id,IMPC_CBC_025_001
gene_accession_id,MGI:1917810
gene_symbol,Wars2
pvalue,0.5294824
