mouse_strain,C50BL
gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
pvalue,0.2232664
parameter_name,Mean platelet volume
mouse_life_stage,E9.5
parameter_id,IMPC_HEM_019_001
analysis_id,79jov769kmh7i3s
