gene_symbol,Mecom
gene_accession_id,MGI:95457
analysis_id,11g381mvv7wgnf3
parameter_id,JAXLA_CSD_007_001
mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_name,Coat - color - abdomen
pvalue,0.3409751
