mouse_strain,C57BL
pvalue,0.9261077
gene_accession_id,MGI:1915848
parameter_id,MGP_MLN_063_001
mouse_life_stage,Early adult
parameter_name,Total ab T cells - % of CD45+
analysis_id,u602o991h667579
gene_symbol,Dnajc8
