gene_symbol,Slc39a10
mouse_life_stage,Early adult
pvalue,0.4237172
mouse_strain,C57BL
parameter_id,MGP_PBI_010_001
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
gene_accession_id,MGI:1914515
analysis_id,9c6cpm70e4em7ue
