pvalue,0.524275
mouse_life_stage,Early adult
analysis_id,7vq1k4j842l1b4e
parameter_name,Skull shape
gene_symbol,Kdm5b
parameter_id,IMPC_XRY_001_001
mouse_strain,C54BL
gene_accession_id,MGI:1922855
