mouse_life_stage,Early adult
parameter_id,IMPC_CSD_070_001
mouse_strain,C57BL
analysis_id,0j219h2756mb5sw
pvalue,0.9774497
gene_symbol,Steap3
parameter_name,Lower teeth appearance
gene_accession_id,MGI:1915678
