gene_symbol,Slc28a2
pvalue,0.4088378
gene_accession_id,MGI:1913105
parameter_id,ESLIM_014_001_008
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Cornea vascularisation
analysis_id,d22vuw68ahc6y9f
