Parameter_id,MGP_MLN_010_001
Parameter_name,Resting Treg cells - % of Treg
analysis_id,d0avr2iwwq639o7
Pvalue,0.1203763
Mouse_life_stage,Middle aged adult
Gene_symbol,Secisbp2l
Gene_accession_id,MGI:1917604
mouse_strain,C57BL
