pvalue,0.5333344
gene_symbol,Zfp683
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
mouse_strain,C57BL
gene_accession_id,MGI:3650254
analysis_id,47zamj5yj660z43
parameter_id,MGP_IMM_026_001
mouse_life_stage,Early adult
