mouse_strain,C57BL
gene_symbol,Rufy4
parameter_id,MGP_CSD_025_001
mouse_life_stage,Early adult
pvalue,0.6697796
analysis_id,48c1b98liav0iw7
parameter_name,Ventral coat/hair presence
gene_accession_id,MGI:3588214
