parameter_id,MGP_MLN_074_001
mouse_strain,C51BL
gene_accession_id,MGI:1923029
analysis_id,5f2vq5p0p0253xc
parameter_name,Effector CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
pvalue,0.9809036
gene_symbol,Dnaaf9
