parameter_id,IMPC_HEM_019_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_strain,C57BL
analysis_id,j8ucjk916e0x310
pvalue,0.971347
parameter_name,Mean platelet volume
