parameter_id,IMPC_IMM_004_001
pvalue,0.9373184
gene_symbol,Hpca
gene_accession_id,MGI:1336200
analysis_id,48q38y85hf5v20b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,NKT cells (panel A)
