mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,7rx9a293d4ghzs7
gene_symbol,Tbl1xr1
pvalue,0.5005348
gene_accession_id,MGI:2441730
parameter_id,IMPC_XRY_066_001
parameter_name,Sacral processes
