parameter_id,ESLIM_014_001_008
pvalue,0.3546184
mouse_strain,C57BL
analysis_id,6y400838r15y31e
parameter_name,Cornea vascularisation
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
mouse_life_stage,E12.5
