parameter_id,ESLIM_016_001_003
gene_symbol,Kdm4c
mouse_life_stage,Early adult
analysis_id,nkyh640477061w6
mouse_strain,C57BL
pvalue,0.9649036
parameter_name,Haemoglobin
gene_accession_id,MGI:1924054
