parameter_id,IMPC_DXA_003_001
gene_symbol,Abo
pvalue,0.7817252
gene_accession_id,MGI:2135738
mouse_strain,C57BL
parameter_name,Lean mass
analysis_id,0h11ww1by37n2a7
mouse_life_stage,Early adult
