pvalue,0.3255395
parameter_name,Latency to first transition into dark
gene_symbol,Tubb4b
parameter_id,IMPC_LDT_006_001
gene_accession_id,MGI:1915472
mouse_life_stage,Early adult
analysis_id,6049w00j99wf1tr
mouse_strain,C57BL
