parameter_id,IMPC_EYE_010_001
pvalue,0.5347505
mouse_strain,C57BL
analysis_id,3nro89txu7u8730
gene_accession_id,MGI:109356
parameter_name,Iris/Pupil
mouse_life_stage,Late adult
gene_symbol,Snap23
