parameter_id,M-G-P_014_001_009
gene_accession_id,MGI:2446274
analysis_id,spl20h2h8yx4pz5
mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_name,lens
pvalue,0.5553969
mouse_life_stage,Late adult
