parameter_id,IMPC_OFD_018_001
gene_symbol,Ap5s1
mouse_life_stage,Early adult
parameter_name,Latency to center entry
gene_accession_id,MGI:1916846
analysis_id,9akf6x53d01106t
pvalue,0.2471816
mouse_strain,C57BL
