mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Sfpq
parameter_id,IMPC_HWT_008_001
gene_accession_id,MGI:1918764
pvalue,0.6118002
analysis_id,n7avmlt81b064b3
parameter_name,Heart weight
