mouse_life_stage,Early adult
pvalue,0.2900057
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_symbol,Maco1
analysis_id,v71866bvl9g73fu
mouse_strain,C57BL
gene_accession_id,MGI:1913396
parameter_id,MGP_IMM_094_001
