parameter_id,JAX_OFD_010_001
parameter_name,Periphery distance travelled
pvalue,0.819725
mouse_strain,C57BL
gene_accession_id,MGI:2444554
analysis_id,g9z121y2i956496
gene_symbol,Mapkap1
mouse_life_stage,E15.5
