mouse_life_stage,Middle aged adult
gene_symbol,Nucks1
parameter_id,M-G-P_014_001_009
parameter_name,lens
mouse_strain,C57BL
pvalue,0.2143603
analysis_id,e5mj381hz8zkd70
gene_accession_id,MGI:1934811
