mouse_strain,C57BL
analysis_id,17gsb91x1f0x0j9
gene_symbol,Casq1
parameter_id,M-G-P_007_001_010
mouse_life_stage,Early adult
pvalue,0.6839383
gene_accession_id,MGI:1309468
parameter_name,center - distance
