mouse_life_stage,E15.5
gene_accession_id,MGI:95457
analysis_id,cve3zfk36fh75yd
pvalue,0.1838324
parameter_id,IMPC_IMM_050_001
gene_symbol,Mecom
parameter_name,Neutrophils
mouse_strain,C57BL
