parameter_id,IMPC_XRY_066_001
parameter_name,Sacral processes
mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
pvalue,0.05637823
gene_symbol,Frmpd1
analysis_id,7wo530g566wgr9b
mouse_strain,C57BL
