mouse_strain,C57BL
gene_accession_id,MGI:2140475
gene_symbol,AU040320
analysis_id,uq9xk9y019txh3k
pvalue,0.610527
parameter_name,Lumbar processes
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_065_001
