parameter_id,MGP_MLN_066_001
gene_symbol,Cisd2
parameter_name,Effector CD4+ T helper cells - % of CD45+
pvalue,0.5130189
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1914256
analysis_id,5t2348mpzxzbu94
