mouse_life_stage,Early adult
gene_accession_id,MGI:88479
gene_symbol,Cpa3
pvalue,0.3702799
mouse_strain,C57BL
parameter_name,lens
analysis_id,qsg52x68t8952nc
parameter_id,M-G-P_014_001_009
