gene_accession_id,MGI:2684980
mouse_strain,129SV
pvalue,0.6224467
gene_symbol,Mms22l
analysis_id,2l3uu26c333v73n
parameter_name,Neutrophil cell count
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_030_001
