mouse_strain,C57BL
gene_symbol,Tiprl
parameter_name,Whole arena resting time
mouse_life_stage,E12.5
parameter_id,JAX_OFD_007_001
pvalue,0.6167401
analysis_id,fw5402o7wlv0ge9
gene_accession_id,MGI:1915087
