parameter_id,IMPC_XRY_001_001
mouse_strain,C57BL
gene_symbol,Cldn19
gene_accession_id,MGI:3033992
pvalue,0.1994253
mouse_life_stage,Early adult
parameter_name,Skull shape
analysis_id,8167m62s0ph2l12
