parameter_id,M-G-P_014_001_009
pvalue,0.3150955
gene_symbol,Gfi1b
analysis_id,020mx6o4nqpz474
parameter_name,lens
gene_accession_id,MGI:1276578
mouse_life_stage,Early adult
mouse_strain,C57BL
