parameter_id,MGP_IMM_071_001
mouse_strain,C57BL
gene_symbol,Lcn2
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,kw7475o6s66e5k1
mouse_life_stage,Early adult
pvalue,0.6254377
gene_accession_id,MGI:96757
