gene_symbol,Slc2a8
pvalue,0.1424089
mouse_strain,C57BL
parameter_id,IMPC_HEM_030_001
parameter_name,Neutrophil cell count
mouse_life_stage,Early adult
gene_accession_id,MGI:1860103
analysis_id,wx608y921jmk8b9
