mouse_life_stage,Early adult
gene_symbol,Col6a3
parameter_name,Mean platelet volume
pvalue,0.7090999
parameter_id,IMPC_HEM_019_001
mouse_strain,C57BL
gene_accession_id,MGI:88461
analysis_id,sa3a6163m0b592c
