parameter_id,IMPC_EYE_056_001
pvalue,0.7092847
mouse_life_stage,Early adult
parameter_name,Mean left eye lens density
gene_accession_id,MGI:88461
analysis_id,wru59b2m569276b
gene_symbol,Col6a3
mouse_strain,C57BL
