parameter_id,MGP_PBI_019_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Bach2
gene_accession_id,MGI:894679
analysis_id,msh59h28u4vn240
pvalue,0
parameter_name,Neutrophil percentage
