parameter_id,M-G-P_012_001_005
mouse_strain,C57BL
pvalue,0.08959661
gene_symbol,Rhbg
parameter_name,Body Weight
gene_accession_id,MGI:1927379
mouse_life_stage,Early adult
analysis_id,z1l71ys5243k9fd
