parameter_id,MGP_MLN_063_001
analysis_id,tyxlt4z707kyxb6
mouse_strain,C57BL
gene_accession_id,MGI:2443129
gene_symbol,Golm2
pvalue,0.7141173
mouse_life_stage,Early adult
parameter_name,Total ab T cells - % of CD45+
