gene_symbol,Slc17a9
mouse_strain,C57BL
parameter_id,JAX_OFD_013_001
mouse_life_stage,Early adult
pvalue,0.6156823
parameter_name,Periphery average speed
analysis_id,e99846j7sw57385
gene_accession_id,MGI:1919107
