mouse_life_stage,E12.5
gene_accession_id,MGI:2444554
parameter_id,JAXLA_CSD_021_001
mouse_strain,C57BL
gene_symbol,Mapkap1
parameter_name,Hindlimbs - shape
analysis_id,36p52om5rk0gz9h
pvalue,0.9223032
