mouse_life_stage,Early adult
parameter_id,IMPC_GRS_011_001
gene_accession_id,MGI:1925049
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
pvalue,0.06745158
gene_symbol,Sla2
mouse_strain,C57BL
analysis_id,8c7m92ys403759v
