mouse_life_stage,Middle aged adult
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
gene_accession_id,MGI:2446274
parameter_id,MGP_PBI_009_001
mouse_strain,C57BL
pvalue,0.6444317
analysis_id,z40or3gt5n51odh
gene_symbol,Frmpd1
