mouse_life_stage,Early adult
gene_accession_id,MGI:1914672
pvalue,0.7802846
mouse_strain,C57BL
parameter_id,IMPC_GEO_064_001
gene_symbol,Dhdds
parameter_name,Edema
analysis_id,q127xe7ej4c51zp
