parameter_id,MGP_PBI_027_001
mouse_strain,C57BL
gene_accession_id,MGI:88380
analysis_id,52uwvb0tfq3v7g1
pvalue,0.05679769
mouse_life_stage,Early adult
gene_symbol,F2
parameter_name,NK cell number
