gene_accession_id,MGI:106100
gene_symbol,Etfdh
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OWT_004_001
pvalue,0.7709664
parameter_name,Right kidney weight
analysis_id,u67cu04e9a5f96j
