parameter_id,MGP_MLN_075_001
analysis_id,5204r8ivn368d1h
parameter_name,Resting CD8+ T cells - % of CD45+
pvalue,0.06939903
mouse_life_stage,Late adult
mouse_strain,C57BL
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
