gene_symbol,Jun
mouse_strain,C57BL
parameter_name,Anophthalmia
mouse_life_stage,E9.5
analysis_id,uwtjek59j03p13f
gene_accession_id,MGI:96646
parameter_id,IMPC_GEO_048_002
pvalue,0.7770501
