gene_accession_id,MGI:106659
gene_symbol,Sprr1b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_007_001_007
pvalue,0.6032929
parameter_name,Periphery resting time
analysis_id,t8t090t0lz91618
